MoneyRaised,AmountPledged,FAQcount,UpdateCount,ofImages,ofVideos,ofDescText,backersMaxRewards,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,countCreator,noOfRewards,pledgeDescLength,pledge_ColemanLiau,RaisedAndPledgedRatio,followers_count,friends_count,public_list_count,tweets_count,likes_count,positivePercentage,negativePercentage,X.positive,New Backers,Returning Backers,Backers,rating
6689.0,6000.0,0.0,10.0,13.0,1.0,1553.0,0.0,18.0,13.0,3.0,3.0,1.0,1.0,2062.0,0.0,17.0,644.0,10.72,1.11,3281.0,856.0,236.0,8786.0,2232.0,3281.0,100.0,2.0,43.0,232.0,275.0,1.0
6256.0,1.0,0.0,13.0,7.0,1.0,788.0,21.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,66.0,13.05,6256.0,994.0,1651.0,13.0,440.0,83.0,994.0,100.0,1.0,41.0,67.0,108.0,1.0
107662.0,10000.0,0.0,15.0,15.0,1.0,772.0,0.0,9.0,2.0,3.0,3.0,1.0,1.0,729.0,1.0,74.0,3926.0,11.02,10.77,1786.0,465.0,12.0,611.0,456.0,1786.0,32.8395061728,133.0,737.0,1412.0,2149.0,1.0
24398.0,20000.0,4.0,6.0,13.0,1.0,962.0,1.0,33.0,3.0,1.0,1.0,1.0,0.0,0.0,38.0,11.0,446.0,9.74,1.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.8974358974,56.0,28.0,289.0,317.0,0.0
72256.0,10000.0,0.0,17.0,64.0,1.0,1494.0,0.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,68.0,16.0,457.0,2.46,7.23,3728.0,2497.0,80.0,1816.0,6154.0,3728.0,34.375,77.0,73.0,1916.0,1989.0,1.0
108667.0,80000.0,0.0,18.0,15.0,1.0,667.0,2.0,3.0,2.0,1.0,10.0,1.0,1.0,358.0,70.0,15.0,483.0,9.99,1.36,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.1444759207,117.0,237.0,2414.0,2651.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,3.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,17.0,14.0,31.0,1.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,10.0,0.0,1.0,685.0,2.0,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,155.0,16.6666666667,2.0,143.0,216.0,359.0,1.0
57754.0,50000.0,22.0,17.0,16.0,2.0,1469.0,5.0,6.0,2.0,3.0,3.0,1.0,1.0,222.0,17.0,9.0,259.0,8.81,1.16,67.0,151.0,6.0,294.0,52.0,67.0,40.0,16.0,103.0,85.0,188.0,0.0
25938.0,16000.0,0.0,0.0,3.0,1.0,606.0,2.0,5.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,10.0,145.0,13.5,1.62,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,62.0,150.0,212.0,1.0
37184.0,7000.0,3.0,13.0,9.0,6.0,1646.0,8.0,27.0,5.0,3.0,3.0,1.0,1.0,566.0,34.0,4.0,91.0,9.89,5.31,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,37.603305785100005,91.0,172.0,982.0,1154.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,3.0,0.0,1.0,654.0,20.0,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.657534246599997,18.0,347.0,319.0,666.0,1.0
30910.0,30000.0,0.0,8.0,3.0,1.0,718.0,0.0,7.0,2.0,1.0,3.0,0.0,1.0,1938.0,0.0,15.0,979.0,9.97,1.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,12.5,1.0,202.0,401.0,603.0,1.0
6689.0,6000.0,0.0,10.0,13.0,1.0,1553.0,0.0,18.0,13.0,3.0,10.0,1.0,1.0,2062.0,0.0,17.0,644.0,10.72,1.11,3281.0,856.0,236.0,8786.0,2232.0,3281.0,100.0,2.0,43.0,232.0,275.0,1.0
22362.0,20000.0,5.0,16.0,2.0,1.0,590.0,1.0,19.0,3.0,2.0,0.0,0.0,0.0,0.0,2.0,8.0,410.0,14.0,1.12,7125.0,248.0,143.0,1319.0,110.0,7125.0,26.8292682927,11.0,329.0,368.0,697.0,1.0
108667.0,80000.0,0.0,18.0,15.0,1.0,667.0,2.0,3.0,2.0,1.0,3.0,1.0,1.0,358.0,70.0,15.0,483.0,9.99,1.36,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.1444759207,117.0,237.0,2414.0,2651.0,1.0
1368177.0,200000.0,4.0,66.0,36.0,2.0,2842.0,220.0,2.0,1.0,2.0,5.0,1.0,1.0,868.0,263.0,6.0,472.0,9.56,6.84,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,34.422403734,590.0,698.0,659.0,1357.0,0.0
42122.0,12000.0,4.0,25.0,11.0,1.0,591.0,1.0,5.0,1.0,1.0,3.0,1.0,1.0,106.0,5.0,9.0,599.0,10.9,3.51,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.5454545455,13.0,62.0,189.0,251.0,1.0
14209.0,10000.0,0.0,27.0,32.0,0.0,447.0,0.0,32.0,15.0,1.0,10.0,1.0,0.0,0.0,23.0,25.0,307.0,7.97,1.42,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.4545454545,39.0,5.0,310.0,315.0,1.0
193376.0,60000.0,10.0,46.0,20.0,2.0,2387.0,2.0,3.0,1.0,2.0,0.0,1.0,1.0,1215.0,104.0,14.0,348.0,9.91,3.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.831099195700002,115.0,489.0,1691.0,2180.0,1.0
146313.0,79000.0,0.0,13.0,24.0,1.0,3329.0,1.0,22.0,3.0,3.0,3.0,1.0,1.0,139.0,24.0,13.0,697.0,14.33,1.85,35858.0,7257.0,943.0,15258.0,4272.0,35858.0,33.3333333333,26.0,410.0,1341.0,1751.0,1.0
6256.0,1.0,0.0,13.0,7.0,1.0,788.0,21.0,11.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,66.0,13.05,6256.0,994.0,1651.0,13.0,440.0,83.0,994.0,100.0,1.0,41.0,67.0,108.0,1.0
382027.0,100000.0,19.0,18.0,55.0,1.0,1046.0,53.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,47.0,7.0,178.0,7.66,3.82,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,32.4278438031,191.0,122.0,272.0,394.0,0.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,3.0,0.0,1.0,685.0,2.0,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,155.0,16.6666666667,2.0,143.0,216.0,359.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,0.0,0.0,17.0,14.0,31.0,1.0
107662.0,10000.0,0.0,15.0,15.0,1.0,772.0,0.0,9.0,2.0,3.0,3.0,1.0,1.0,729.0,1.0,74.0,3926.0,11.02,10.77,1786.0,465.0,12.0,611.0,456.0,1786.0,32.8395061728,133.0,737.0,1412.0,2149.0,1.0
187047.0,100000.0,0.0,18.0,18.0,1.0,2930.0,0.0,20.0,2.0,4.0,5.0,1.0,0.0,0.0,42.0,34.0,2709.0,8.45,1.87,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.33640553,68.0,1547.0,1071.0,2618.0,1.0
3105473.0,2000000.0,24.0,48.0,13.0,1.0,2223.0,1.0,16.0,1.0,2.0,8.0,0.0,0.0,0.0,21.0,62.0,5333.0,8.76,1.55,1776817.0,205.0,7898.0,10937.0,7084.0,1776817.0,32.8644847173,1215.0,26596.0,19924.0,46520.0,1.0
23896.0,15000.0,1.0,9.0,26.0,1.0,641.0,1.0,57.0,11.0,2.0,2.0,1.0,1.0,1376.0,2.0,10.0,266.0,9.86,1.59,26233.0,579.0,961.0,81679.0,61447.0,26233.0,30.0,9.0,56.0,1508.0,1564.0,1.0
5413.0,5000.0,0.0,12.0,8.0,2.0,308.0,2.0,137.0,14.0,3.0,3.0,0.0,1.0,129.0,11.0,9.0,259.0,11.03,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.0322580645,9.0,34.0,146.0,180.0,0.0
136053.0,25000.0,9.0,38.0,40.0,4.0,1012.0,0.0,15.0,2.0,3.0,8.0,1.0,0.0,0.0,147.0,11.0,274.0,7.64,5.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,27.3946360153,143.0,195.0,1192.0,1387.0,0.0
2344134.0,30000.0,51.0,35.0,13.0,1.0,1572.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,18.0,778.0,10.49,78.14,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,36.0,18.0,11672.0,14785.0,26457.0,0.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,14.2857142857,1.0,52.0,15.0,67.0,1.0
1874.0,1200.0,0.0,3.0,5.0,1.0,1582.0,0.0,5.0,1.0,3.0,2.0,0.0,1.0,551.0,5.0,10.0,364.0,9.15,1.56,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,21.7391304348,5.0,13.0,111.0,124.0,1.0
24242.0,23400.0,8.0,13.0,25.0,3.0,848.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,565.0,4.0,9.0,130.0,10.1,1.04,488.0,1035.0,18.0,139.0,13.0,488.0,38.4615384615,5.0,49.0,64.0,113.0,1.0
37214.0,35000.0,1.0,9.0,4.0,1.0,1077.0,0.0,19.0,1.0,3.0,8.0,0.0,1.0,612.0,2.0,12.0,941.0,11.31,1.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,25.0,2.0,156.0,475.0,631.0,0.0
33923.0,15000.0,7.0,15.0,8.0,1.0,1044.0,11.0,5.0,3.0,5.0,3.0,1.0,0.0,0.0,63.0,9.0,357.0,8.2,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,39.0804597701,68.0,102.0,464.0,566.0,1.0
35028.0,30000.0,3.0,14.0,33.0,1.0,1023.0,0.0,38.0,1.0,1.0,0.0,1.0,1.0,870.0,21.0,14.0,631.0,11.13,1.17,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.4285714286,22.0,108.0,404.0,512.0,1.0
7844.0,5000.0,0.0,19.0,6.0,1.0,1041.0,12.0,4.0,3.0,1.0,3.0,1.0,1.0,462.0,10.0,3.0,118.0,9.73,1.57,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,32.6923076923,17.0,7.0,131.0,138.0,1.0
38668.0,35000.0,0.0,9.0,58.0,1.0,2539.0,2.0,2.0,1.0,1.0,10.0,1.0,0.0,0.0,6.0,14.0,623.0,12.85,1.1,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.3333333333,8.0,113.0,102.0,215.0,0.0
443806.0,80000.0,3.0,7.0,13.0,1.0,1959.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,10.0,12.0,503.0,10.59,5.55,8035.0,651.0,87.0,2238.0,652.0,8035.0,41.2698412698,26.0,396.0,334.0,730.0,0.0
121084.0,100000.0,2.0,59.0,3.0,1.0,862.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,61.0,61.0,4374.0,8.3,1.21,5447.0,483.0,128.0,855.0,1004.0,5447.0,29.8969072165,87.0,886.0,448.0,1334.0,0.0
21091.0,7777.0,1.0,14.0,31.0,1.0,582.0,6.0,14.0,1.0,5.0,0.0,1.0,0.0,0.0,20.0,10.0,333.0,10.28,2.71,1512.0,1149.0,120.0,1535.0,1435.0,1512.0,24.0,12.0,195.0,131.0,326.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,8.0,0.0,1.0,654.0,20.0,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,24.657534246599997,18.0,347.0,319.0,666.0,1.0
41802.0,25000.0,2.0,23.0,6.0,1.0,1033.0,1.0,42.0,5.0,4.0,3.0,1.0,1.0,2154.0,10.0,7.0,193.0,11.41,1.67,884.0,1847.0,23.0,3014.0,2008.0,884.0,32.0,8.0,222.0,631.0,853.0,0.0
11305.0,10000.0,2.0,12.0,0.0,1.0,425.0,0.0,5.0,1.0,3.0,8.0,0.0,1.0,4585.0,3.0,14.0,278.0,6.56,1.13,715.0,497.0,21.0,1161.0,57.0,715.0,33.3333333333,5.0,84.0,32.0,116.0,1.0
24592.0,10000.0,0.0,17.0,11.0,1.0,1108.0,3.0,4.0,1.0,2.0,8.0,1.0,1.0,276.0,2.0,15.0,693.0,9.04,2.46,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,17.8571428571,5.0,138.0,279.0,417.0,0.0
365662.0,50000.0,25.0,25.0,35.0,2.0,863.0,0.0,16.0,3.0,3.0,3.0,1.0,1.0,713.0,123.0,16.0,570.0,10.09,7.31,2532.0,1999.0,88.0,2326.0,3373.0,2532.0,34.1232227488,360.0,780.0,2036.0,2816.0,0.0
33923.0,15000.0,7.0,15.0,8.0,1.0,1044.0,11.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,63.0,9.0,357.0,8.2,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,39.0804597701,68.0,102.0,464.0,566.0,1.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,2.0,1.0,1.0,1106.0,416.0,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,4517.0,31.7699115044,718.0,4552.0,6065.0,10617.0,1.0
82005.0,50000.0,6.0,37.0,23.0,1.0,862.0,0.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,21.0,12.0,371.0,7.75,1.64,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.8641975309,25.0,41.0,346.0,387.0,1.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,3.0,0.0,1.0,685.0,2.0,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,155.0,16.6666666667,2.0,143.0,216.0,359.0,1.0
37828.0,35000.0,1.0,31.0,4.0,1.0,608.0,0.0,17.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,17.0,718.0,10.72,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,25.5319148936,12.0,139.0,299.0,438.0,0.0
72256.0,10000.0,0.0,17.0,64.0,1.0,1494.0,0.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,68.0,16.0,457.0,2.46,7.23,3728.0,2497.0,80.0,1816.0,6154.0,3728.0,34.375,77.0,73.0,1916.0,1989.0,1.0
54693.0,2500.0,0.0,19.0,17.0,1.0,1143.0,46.0,42.0,3.0,3.0,3.0,1.0,0.0,0.0,44.0,12.0,635.0,10.03,21.88,18665.0,19132.0,119.0,2545.0,3210.0,18665.0,27.8846153846,29.0,169.0,488.0,657.0,1.0
58387.0,50000.0,0.0,22.0,16.0,1.0,486.0,30.0,31.0,1.0,2.0,0.0,1.0,1.0,381.0,59.0,11.0,236.0,11.6,1.17,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,22.797927461100002,44.0,221.0,844.0,1065.0,0.0
46338.0,8000.0,3.0,17.0,0.0,1.0,524.0,2.0,58.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,13.0,553.0,13.93,5.79,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.4285714286,22.0,283.0,1036.0,1319.0,1.0
65305.0,50000.0,0.0,13.0,9.0,1.0,715.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,40.0,2327.0,14.06,1.31,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,29.0322580645,9.0,267.0,482.0,749.0,1.0
25905.0,24995.0,0.0,51.0,16.0,1.0,1065.0,0.0,10.0,5.0,4.0,10.0,1.0,1.0,569.0,36.0,28.0,897.0,11.13,1.04,87.0,370.0,9.0,441.0,110.0,87.0,38.172043010799996,71.0,54.0,656.0,710.0,0.0
13020.0,10000.0,0.0,26.0,22.0,1.0,650.0,41.0,54.0,2.0,4.0,10.0,1.0,1.0,229.0,18.0,4.0,118.0,5.89,1.3,603.0,627.0,38.0,1756.0,5749.0,603.0,31.746031746,20.0,89.0,411.0,500.0,1.0
20764.0,7000.0,1.0,8.0,12.0,1.0,826.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,19.0,11.0,870.0,10.21,2.97,3185.0,251.0,7.0,80.0,69.0,3185.0,30.9523809524,13.0,88.0,309.0,397.0,1.0
53717.0,35000.0,2.0,15.0,12.0,3.0,2371.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,12.0,12.0,562.0,12.59,1.53,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,35.8490566038,19.0,117.0,441.0,558.0,1.0
41869.0,20000.0,2.0,23.0,14.0,1.0,834.0,1.0,14.0,2.0,3.0,10.0,1.0,0.0,0.0,92.0,11.0,471.0,10.22,2.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.7392996109,79.0,316.0,733.0,1049.0,1.0
166140.0,50000.0,7.0,14.0,30.0,1.0,888.0,2.0,17.0,1.0,1.0,0.0,1.0,1.0,668.0,74.0,10.0,246.0,9.15,3.32,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.1418439716,85.0,165.0,448.0,613.0,0.0
71281.0,30000.0,9.0,18.0,33.0,1.0,1444.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,17.0,7.0,212.0,9.94,2.38,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.6062176166,61.0,116.0,744.0,860.0,0.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,14.2857142857,1.0,52.0,15.0,67.0,1.0
7190.0,5000.0,0.0,24.0,22.0,2.0,1020.0,9.0,8.0,2.0,6.0,10.0,1.0,1.0,323.0,1.0,10.0,170.0,8.15,1.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,50.0,3.0,23.0,78.0,101.0,1.0
24229.0,22500.0,9.0,27.0,22.0,1.0,1274.0,2.0,8.0,1.0,1.0,10.0,1.0,0.0,0.0,18.0,11.0,448.0,11.66,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.9230769231,14.0,66.0,93.0,159.0,1.0
193376.0,60000.0,10.0,46.0,20.0,2.0,2387.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1215.0,104.0,14.0,348.0,9.91,3.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,30.831099195700002,115.0,489.0,1691.0,2180.0,0.0
117660.0,34000.0,8.0,89.0,8.0,1.0,1622.0,0.0,11.0,1.0,1.0,3.0,0.0,1.0,25.0,26.0,35.0,1839.0,8.48,3.46,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,31.040564373899997,176.0,694.0,3500.0,4194.0,1.0
326593.0,81000.0,0.0,19.0,2.0,3.0,3288.0,0.0,5.0,1.0,3.0,10.0,0.0,0.0,0.0,8.0,21.0,1275.0,9.34,4.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.4285714286,111.0,2949.0,1956.0,4905.0,1.0
253578.0,70000.0,0.0,22.0,53.0,2.0,1849.0,0.0,21.0,3.0,1.0,1.0,1.0,1.0,1656.0,79.0,12.0,426.0,11.42,3.62,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.8683788122,211.0,351.0,3070.0,3421.0,0.0
241204.0,50000.0,1.0,11.0,19.0,1.0,1101.0,8.0,25.0,2.0,1.0,3.0,1.0,1.0,377.0,51.0,10.0,344.0,13.44,4.82,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,26.4534883721,91.0,295.0,1666.0,1961.0,1.0
16369.0,8500.0,3.0,20.0,0.0,1.0,1204.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,36.0,12.0,1083.0,10.96,1.93,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,39.751552795,64.0,52.0,148.0,200.0,1.0
13079.0,5000.0,0.0,8.0,24.0,2.0,1064.0,0.0,4.0,2.0,5.0,10.0,1.0,1.0,433.0,19.0,13.0,420.0,10.59,2.62,810.0,1449.0,43.0,1331.0,9391.0,810.0,40.9090909091,18.0,227.0,159.0,386.0,1.0
19372.0,15000.0,1.0,17.0,20.0,1.0,1299.0,14.0,5.0,1.0,1.0,3.0,0.0,1.0,592.0,36.0,10.0,77.0,14.63,1.29,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,41.0714285714,46.0,173.0,205.0,378.0,1.0
42141.0,42000.0,3.0,10.0,4.0,1.0,992.0,0.0,16.0,1.0,3.0,10.0,0.0,0.0,0.0,10.0,14.0,433.0,9.83,1.0,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,34.6153846154,9.0,98.0,226.0,324.0,1.0
35588.0,20000.0,0.0,13.0,5.0,1.0,911.0,1.0,48.0,2.0,2.0,5.0,1.0,0.0,0.0,7.0,21.0,713.0,9.46,1.78,29066.0,1111.0,1057.0,488.0,12598.0,29066.0,27.7777777778,10.0,169.0,556.0,725.0,1.0
20574.0,8725.0,5.0,18.0,26.0,1.0,988.0,1.0,22.0,2.0,1.0,3.0,1.0,0.0,0.0,52.0,6.0,322.0,13.37,2.36,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,39.4366197183,56.0,43.0,343.0,386.0,1.0
169522.0,75000.0,5.0,22.0,1.0,1.0,1159.0,0.0,27.0,1.0,4.0,0.0,0.0,1.0,994.0,10.0,20.0,801.0,11.9,2.26,2174.0,1589.0,67.0,1834.0,492.0,2174.0,32.8947368421,25.0,1212.0,2172.0,3384.0,1.0
55850.0,32000.0,24.0,19.0,23.0,4.0,1407.0,101.0,15.0,1.0,5.0,3.0,1.0,0.0,0.0,88.0,12.0,455.0,11.1,1.75,435.0,884.0,33.0,577.0,332.0,435.0,33.0578512397,80.0,316.0,650.0,966.0,0.0
115909.0,15000.0,0.0,17.0,49.0,1.0,1190.0,154.0,129.0,6.0,4.0,10.0,1.0,1.0,775.0,135.0,7.0,187.0,7.98,7.73,4039.0,5001.0,83.0,4723.0,2485.0,4039.0,27.1689497717,119.0,113.0,1389.0,1502.0,1.0
6225354.0,800000.0,26.0,52.0,13.0,2.0,4226.0,15.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,295.0,44.0,1500.0,16.03,7.78,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,32.4411764706,5515.0,11689.0,6531.0,18220.0,0.0
19372.0,15000.0,1.0,17.0,20.0,1.0,1299.0,14.0,5.0,1.0,1.0,10.0,0.0,1.0,592.0,36.0,10.0,77.0,14.63,1.29,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,41.0714285714,46.0,173.0,205.0,378.0,1.0
118505.0,85000.0,0.0,24.0,5.0,1.0,644.0,1.0,62.0,4.0,3.0,0.0,1.0,0.0,0.0,34.0,13.0,701.0,12.06,1.39,145649.0,468.0,2181.0,5914.0,510.0,145649.0,31.1926605505,34.0,1023.0,791.0,1814.0,1.0
37502.0,25000.0,2.0,13.0,31.0,3.0,1321.0,23.0,20.0,8.0,1.0,3.0,0.0,1.0,335.0,53.0,8.0,177.0,11.06,1.5,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,33.519553072600004,60.0,78.0,477.0,555.0,0.0
53931.0,12500.0,0.0,41.0,38.0,2.0,1574.0,3.0,26.0,2.0,5.0,3.0,1.0,1.0,243.0,39.0,10.0,528.0,7.41,4.31,191.0,123.0,153.0,1859.0,136.0,191.0,28.0701754386,32.0,28.0,592.0,620.0,1.0
1016.0,50.0,0.0,16.0,9.0,1.0,932.0,0.0,294.0,7.0,5.0,8.0,1.0,1.0,477.0,1.0,9.0,285.0,8.48,20.32,1446.0,583.0,68.0,3292.0,789.0,1446.0,0.0,0.0,13.0,27.0,40.0,1.0
20447.0,18500.0,0.0,11.0,6.0,1.0,964.0,5.0,4.0,1.0,3.0,5.0,0.0,1.0,1087.0,0.0,12.0,793.0,12.3,1.11,1400.0,977.0,62.0,1533.0,529.0,1400.0,0.0,0.0,149.0,130.0,279.0,1.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,10.0,0.0,1.0,685.0,2.0,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,155.0,16.6666666667,2.0,143.0,216.0,359.0,1.0
108195.0,50000.0,2.0,13.0,33.0,3.0,1077.0,14.0,4.0,1.0,2.0,10.0,0.0,1.0,1324.0,81.0,4.0,150.0,7.87,2.16,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27090.9858156028,38.5915492958,137.0,700.0,1047.0,1747.0,0.0
28801.0,22000.0,5.0,45.0,42.0,1.0,1528.0,8.0,33.0,3.0,3.0,1.0,1.0,0.0,0.0,79.0,11.0,714.0,7.24,1.31,535.0,1833.0,72.0,1309.0,180.0,535.0,31.603773584899997,67.0,84.0,679.0,763.0,0.0
