MoneyRaised,AmountPledged,FAQcount,UpdateCount,ofImages,ofVideos,ofDescText,backersMaxRewards,backedProjects,createdProjects,websiteLinked,collaborator,accountVerified,facebookConnected,facebookFriends,countCreator,AmazonPrice,AmazonImagesVideo,AmazonProdDescLength,AmazonInfo,TitleSimScore,prodDescLength,prodDesc_ColemanLiau,noOfRewards,pledgeDescLength,pledge_ColemanLiau,RaisedAndPledgedRatio,followers_count,friends_count,public_list_count,tweets_count,likes_count,negativePercentage,New Backers,Returning Backers,Backers,numberOfRating,rating
382027.0,100000.0,19.0,18.0,55.0,1.0,1046.0,53.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,47.0,799.99,8.0,4508.0,8.0,33.0,886.0,10.28,7.0,178.0,7.66,3.82,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,32.4278438031,122.0,272.0,394.0,11.0,0.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,3.0,0.0,1.0,685.0,2.0,22.99,7.0,2596.0,10.0,55.0,1568.0,12.71,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,16.6666666667,143.0,216.0,359.0,5.0,1.0
11185.0,11000.0,0.0,0.0,6.0,1.0,1529.0,1.0,7.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,9.73,5.0,5946.0,6.0,82.0,1403.0,10.62,12.0,766.0,7.43,1.02,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,0.0,17.0,14.0,31.0,5.0,1.0
107662.0,10000.0,0.0,15.0,15.0,1.0,772.0,0.0,9.0,2.0,3.0,3.0,1.0,1.0,729.0,1.0,24.99,6.0,20.0,12.0,21.0,666.0,10.15,74.0,3926.0,11.02,10.77,1786.0,465.0,12.0,611.0,456.0,32.8395061728,737.0,1412.0,2149.0,74.0,1.0
187047.0,100000.0,0.0,18.0,18.0,1.0,2930.0,0.0,20.0,2.0,4.0,5.0,1.0,0.0,0.0,42.0,8.99,2.0,0.0,8.0,27.0,2891.0,8.87,34.0,2709.0,8.45,1.87,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.33640553,1547.0,1071.0,2618.0,34.0,1.0
3105473.0,2000000.0,24.0,48.0,13.0,1.0,2223.0,1.0,16.0,1.0,2.0,8.0,0.0,0.0,0.0,21.0,45.0,3.0,642.0,18.0,24.0,1602.0,8.94,62.0,5333.0,8.76,1.55,1776817.0,205.0,7898.0,10937.0,7084.0,32.8644847173,26596.0,19924.0,46520.0,325.0,1.0
23896.0,15000.0,1.0,9.0,26.0,1.0,641.0,1.0,57.0,11.0,2.0,2.0,1.0,1.0,1376.0,2.0,49.0,9.0,1064.0,10.0,57.0,534.0,11.71,10.0,266.0,9.86,1.59,26233.0,579.0,961.0,81679.0,61447.0,30.0,56.0,1508.0,1564.0,31.0,1.0
5413.0,5000.0,0.0,12.0,8.0,2.0,308.0,2.0,137.0,14.0,3.0,3.0,0.0,1.0,129.0,11.0,16.99,3.0,1349.0,10.0,71.0,194.0,10.03,9.0,259.0,11.03,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.0322580645,34.0,146.0,180.0,14.0,0.0
136053.0,25000.0,9.0,38.0,40.0,4.0,1012.0,0.0,15.0,2.0,3.0,8.0,1.0,0.0,0.0,147.0,99.99,9.0,4060.0,10.0,54.0,886.0,9.57,11.0,274.0,7.64,5.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,27.3946360153,195.0,1192.0,1387.0,204.0,0.0
2344134.0,30000.0,51.0,35.0,13.0,1.0,1572.0,1.0,7.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,8.99,6.0,3528.0,12.0,31.0,1227.0,10.44,18.0,778.0,10.49,78.14,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,36.0,11672.0,14785.0,26457.0,77.0,0.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,650.0,6.0,1953.0,11.0,42.0,847.0,12.36,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,14.2857142857,52.0,15.0,67.0,7.0,1.0
1874.0,1200.0,0.0,3.0,5.0,1.0,1582.0,0.0,5.0,1.0,3.0,2.0,0.0,1.0,551.0,5.0,21.99,5.0,3000.0,10.0,32.0,1411.0,8.63,10.0,364.0,9.15,1.56,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,21.7391304348,13.0,111.0,124.0,21.0,1.0
24242.0,23400.0,8.0,13.0,25.0,3.0,848.0,1.0,1.0,1.0,5.0,10.0,1.0,1.0,565.0,4.0,38.5,4.0,3593.0,7.0,33.0,662.0,13.51,9.0,130.0,10.1,1.04,488.0,1035.0,18.0,139.0,13.0,38.4615384615,49.0,64.0,113.0,42.0,1.0
37214.0,35000.0,1.0,9.0,4.0,1.0,1077.0,0.0,19.0,1.0,3.0,8.0,0.0,1.0,612.0,2.0,105.0,1.0,1383.0,11.0,13.0,710.0,10.73,12.0,941.0,11.31,1.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,25.0,156.0,475.0,631.0,3545.0,0.0
33923.0,15000.0,7.0,15.0,8.0,1.0,1044.0,11.0,5.0,3.0,5.0,3.0,1.0,0.0,0.0,63.0,31.95,7.0,3393.0,12.0,66.0,889.0,9.69,9.0,357.0,8.2,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,39.0804597701,102.0,464.0,566.0,211.0,1.0
35028.0,30000.0,3.0,14.0,33.0,1.0,1023.0,0.0,38.0,1.0,1.0,0.0,1.0,1.0,870.0,21.0,39.95,9.0,3322.0,14.0,10.0,864.0,11.24,14.0,631.0,11.13,1.17,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.4285714286,108.0,404.0,512.0,52.0,1.0
7844.0,5000.0,0.0,19.0,6.0,1.0,1041.0,12.0,4.0,3.0,1.0,3.0,1.0,1.0,462.0,10.0,41.99,3.0,2579.0,9.0,48.0,808.0,9.45,3.0,118.0,9.73,1.57,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,32.6923076923,7.0,131.0,138.0,56.0,1.0
38668.0,35000.0,0.0,9.0,58.0,1.0,2539.0,2.0,2.0,1.0,1.0,10.0,1.0,0.0,0.0,6.0,89.99,7.0,2778.0,8.0,40.0,2311.0,12.41,14.0,623.0,12.85,1.1,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.3333333333,113.0,102.0,215.0,6.0,0.0
443806.0,80000.0,3.0,7.0,13.0,1.0,1959.0,0.0,2.0,1.0,4.0,1.0,1.0,0.0,0.0,10.0,48.0,4.0,2443.0,8.0,20.0,1526.0,12.06,12.0,503.0,10.59,5.55,8035.0,651.0,87.0,2238.0,652.0,41.2698412698,396.0,334.0,730.0,31.0,0.0
121084.0,100000.0,2.0,59.0,3.0,1.0,862.0,1.0,3.0,1.0,4.0,3.0,0.0,0.0,0.0,61.0,16.7,1.0,746.0,15.0,12.0,817.0,8.94,61.0,4374.0,8.3,1.21,5447.0,483.0,128.0,855.0,1004.0,29.8969072165,886.0,448.0,1334.0,245.0,0.0
21091.0,7777.0,1.0,14.0,31.0,1.0,582.0,6.0,14.0,1.0,5.0,0.0,1.0,0.0,0.0,20.0,49.95,9.0,2419.0,9.0,32.0,345.0,10.26,10.0,333.0,10.28,2.71,1512.0,1149.0,120.0,1535.0,1435.0,24.0,195.0,131.0,326.0,6.0,1.0
41209.0,20000.0,1.0,17.0,9.0,1.0,567.0,4.0,49.0,2.0,3.0,8.0,0.0,1.0,654.0,20.0,9.95,7.0,106.0,7.0,37.0,521.0,11.37,6.0,209.0,8.75,2.06,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,24.657534246599997,347.0,319.0,666.0,104.0,1.0
41802.0,25000.0,2.0,23.0,6.0,1.0,1033.0,1.0,42.0,5.0,4.0,3.0,1.0,1.0,2154.0,10.0,24.99,6.0,462.0,9.0,31.0,895.0,11.24,7.0,193.0,11.41,1.67,884.0,1847.0,23.0,3014.0,2008.0,32.0,222.0,631.0,853.0,16.0,0.0
11305.0,10000.0,2.0,12.0,0.0,1.0,425.0,0.0,5.0,1.0,3.0,8.0,0.0,1.0,4585.0,3.0,8.99,4.0,2967.0,12.0,19.0,380.0,9.33,14.0,278.0,6.56,1.13,715.0,497.0,21.0,1161.0,57.0,33.3333333333,84.0,32.0,116.0,14.0,1.0
24592.0,10000.0,0.0,17.0,11.0,1.0,1108.0,3.0,4.0,1.0,2.0,8.0,1.0,1.0,276.0,2.0,28.23,9.0,3725.0,8.0,10.0,779.0,11.83,15.0,693.0,9.04,2.46,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,17.8571428571,138.0,279.0,417.0,47.0,0.0
365662.0,50000.0,25.0,25.0,35.0,2.0,863.0,0.0,16.0,3.0,3.0,3.0,1.0,1.0,713.0,123.0,42.99,7.0,3739.0,5.0,46.0,661.0,10.79,16.0,570.0,10.09,7.31,2532.0,1999.0,88.0,2326.0,3373.0,34.1232227488,780.0,2036.0,2816.0,58.0,0.0
33923.0,15000.0,7.0,15.0,8.0,1.0,1044.0,11.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,63.0,33.88,7.0,3387.0,12.0,60.0,889.0,9.69,9.0,357.0,8.2,2.26,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,39.0804597701,102.0,464.0,566.0,211.0,1.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,2.0,1.0,1.0,1106.0,416.0,30.03,6.0,3139.0,9.0,27.0,475.0,7.36,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,31.7699115044,4552.0,6065.0,10617.0,12.0,1.0
82005.0,50000.0,6.0,37.0,23.0,1.0,862.0,0.0,5.0,3.0,2.0,3.0,1.0,0.0,0.0,21.0,208.7,7.0,1593.0,12.0,20.0,622.0,9.91,12.0,371.0,7.75,1.64,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.8641975309,41.0,346.0,387.0,6.0,1.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,3.0,0.0,1.0,685.0,2.0,35.19,9.0,3124.0,10.0,62.0,1568.0,12.71,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,16.6666666667,143.0,216.0,359.0,28.0,1.0
37828.0,35000.0,1.0,31.0,4.0,1.0,608.0,0.0,17.0,1.0,1.0,3.0,0.0,0.0,0.0,5.0,399.0,1.0,445.0,11.0,0.0,571.0,10.03,17.0,718.0,10.72,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,25.5319148936,139.0,299.0,438.0,658.0,0.0
72256.0,10000.0,0.0,17.0,64.0,1.0,1494.0,0.0,10.0,3.0,9.0,0.0,1.0,0.0,0.0,68.0,35.97,8.0,2897.0,7.0,24.0,1151.0,10.32,16.0,457.0,2.46,7.23,3728.0,2497.0,80.0,1816.0,6154.0,34.375,73.0,1916.0,1989.0,38.0,1.0
54693.0,2500.0,0.0,19.0,17.0,1.0,1143.0,46.0,42.0,3.0,3.0,3.0,1.0,0.0,0.0,44.0,67.99,9.0,3605.0,7.0,31.0,987.0,10.61,12.0,635.0,10.03,21.88,18665.0,19132.0,119.0,2545.0,3210.0,27.8846153846,169.0,488.0,657.0,39.0,1.0
58387.0,50000.0,0.0,22.0,16.0,1.0,486.0,30.0,31.0,1.0,2.0,0.0,1.0,1.0,381.0,59.0,29.99,9.0,3075.0,9.0,28.0,334.0,13.81,11.0,236.0,11.6,1.17,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,22.797927461100002,221.0,844.0,1065.0,47.0,0.0
46338.0,8000.0,3.0,17.0,0.0,1.0,524.0,2.0,58.0,1.0,5.0,0.0,0.0,0.0,0.0,12.0,480.0,4.0,0.0,9.0,20.0,397.0,16.62,13.0,553.0,13.93,5.79,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.4285714286,283.0,1036.0,1319.0,4.0,1.0
65305.0,50000.0,0.0,13.0,9.0,1.0,715.0,0.0,2.0,1.0,1.0,3.0,1.0,0.0,0.0,0.0,15.99,1.0,3432.0,8.0,4.0,504.0,13.28,40.0,2327.0,14.06,1.31,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,29.0322580645,267.0,482.0,749.0,42.0,1.0
25905.0,24995.0,0.0,51.0,16.0,1.0,1065.0,0.0,10.0,5.0,4.0,10.0,1.0,1.0,569.0,36.0,14.99,7.0,1103.0,7.0,45.0,845.0,11.35,28.0,897.0,11.13,1.04,87.0,370.0,9.0,441.0,110.0,38.172043010799996,54.0,656.0,710.0,14.0,0.0
13020.0,10000.0,0.0,26.0,22.0,1.0,650.0,41.0,54.0,2.0,4.0,10.0,1.0,1.0,229.0,18.0,30.0,7.0,391.0,9.0,12.0,364.0,8.75,4.0,118.0,5.89,1.3,603.0,627.0,38.0,1756.0,5749.0,31.746031746,89.0,411.0,500.0,35.0,1.0
20764.0,7000.0,1.0,8.0,12.0,1.0,826.0,0.0,1.0,1.0,4.0,0.0,1.0,0.0,0.0,19.0,29.15,6.0,2743.0,6.0,41.0,606.0,12.71,11.0,870.0,10.21,2.97,3185.0,251.0,7.0,80.0,69.0,30.9523809524,88.0,309.0,397.0,207.0,1.0
53717.0,35000.0,2.0,15.0,12.0,3.0,2371.0,1.0,2.0,2.0,1.0,3.0,1.0,0.0,0.0,12.0,19.99,1.0,2738.0,13.0,17.0,2217.0,14.45,12.0,562.0,12.59,1.53,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,35.8490566038,117.0,441.0,558.0,20.0,1.0
41869.0,20000.0,2.0,23.0,14.0,1.0,834.0,1.0,14.0,2.0,3.0,10.0,1.0,0.0,0.0,92.0,37.74,3.0,1871.0,7.0,0.0,538.0,10.16,11.0,471.0,10.22,2.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.7392996109,316.0,733.0,1049.0,6.0,1.0
166140.0,50000.0,7.0,14.0,30.0,1.0,888.0,2.0,17.0,1.0,1.0,0.0,1.0,1.0,668.0,74.0,399.99,5.0,1712.0,10.0,26.0,741.0,10.32,10.0,246.0,9.15,3.32,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.1418439716,165.0,448.0,613.0,76.0,0.0
71281.0,30000.0,9.0,18.0,33.0,1.0,1444.0,0.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,17.0,96.75,3.0,2866.0,9.0,46.0,1235.0,13.75,7.0,212.0,9.94,2.38,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.6062176166,116.0,744.0,860.0,14.0,0.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,3.0,1.0,0.0,0.0,3.0,650.0,9.0,1953.0,11.0,71.0,847.0,12.36,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,14.2857142857,52.0,15.0,67.0,2.0,1.0
7190.0,5000.0,0.0,24.0,22.0,2.0,1020.0,9.0,8.0,2.0,6.0,10.0,1.0,1.0,323.0,1.0,19.53,4.0,5504.0,7.0,138.0,802.0,12.99,10.0,170.0,8.15,1.44,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,50.0,23.0,78.0,101.0,10.0,1.0
24229.0,22500.0,9.0,27.0,22.0,1.0,1274.0,2.0,8.0,1.0,1.0,10.0,1.0,0.0,0.0,18.0,14.99,5.0,3477.0,8.0,34.0,966.0,13.16,11.0,448.0,11.66,1.08,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,26.9230769231,66.0,93.0,159.0,10.0,1.0
193376.0,60000.0,10.0,46.0,20.0,2.0,2387.0,2.0,3.0,1.0,2.0,3.0,1.0,1.0,1215.0,104.0,137.75,7.0,2713.0,2.0,63.0,2240.0,11.2,14.0,348.0,9.91,3.22,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,30.831099195700002,489.0,1691.0,2180.0,44.0,0.0
117660.0,34000.0,8.0,89.0,8.0,1.0,1622.0,0.0,11.0,1.0,1.0,3.0,0.0,1.0,25.0,26.0,23.0,4.0,624.0,8.0,21.0,1577.0,10.73,35.0,1839.0,8.48,3.46,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,31.040564373899997,694.0,3500.0,4194.0,17.0,1.0
326593.0,81000.0,0.0,19.0,2.0,3.0,3288.0,0.0,5.0,1.0,3.0,10.0,0.0,0.0,0.0,8.0,8.99,1.0,1188.0,9.0,9.0,2995.0,8.76,21.0,1275.0,9.34,4.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,26.4285714286,2949.0,1956.0,4905.0,186.0,1.0
253578.0,70000.0,0.0,22.0,53.0,2.0,1849.0,0.0,21.0,3.0,1.0,1.0,1.0,1.0,1656.0,79.0,53.99,9.0,2969.0,10.0,53.0,1664.0,10.26,12.0,426.0,11.42,3.62,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.8683788122,351.0,3070.0,3421.0,29.0,0.0
241204.0,50000.0,1.0,11.0,19.0,1.0,1101.0,8.0,25.0,2.0,1.0,3.0,1.0,1.0,377.0,51.0,120.0,3.0,2140.0,7.0,28.0,890.0,10.62,10.0,344.0,13.44,4.82,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,26.4534883721,295.0,1666.0,1961.0,54.0,1.0
16369.0,8500.0,3.0,20.0,0.0,1.0,1204.0,0.0,1.0,1.0,7.0,3.0,0.0,0.0,0.0,36.0,79.99,9.0,5072.0,9.0,19.0,919.0,8.82,12.0,1083.0,10.96,1.93,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,39.751552795,52.0,148.0,200.0,18.0,1.0
13079.0,5000.0,0.0,8.0,24.0,2.0,1064.0,0.0,4.0,2.0,5.0,10.0,1.0,1.0,433.0,19.0,39.0,7.0,3840.0,5.0,52.0,807.0,9.97,13.0,420.0,10.59,2.62,810.0,1449.0,43.0,1331.0,9391.0,40.9090909091,227.0,159.0,386.0,135.0,1.0
19372.0,15000.0,1.0,17.0,20.0,1.0,1299.0,14.0,5.0,1.0,1.0,3.0,0.0,1.0,592.0,36.0,74.0,5.0,336.0,8.0,32.0,1073.0,12.24,10.0,77.0,14.63,1.29,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,41.0714285714,173.0,205.0,378.0,34.0,1.0
42141.0,42000.0,3.0,10.0,4.0,1.0,992.0,0.0,16.0,1.0,3.0,10.0,0.0,0.0,0.0,10.0,49.95,4.0,1355.0,6.0,0.0,799.0,12.01,14.0,433.0,9.83,1.0,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,34.6153846154,98.0,226.0,324.0,3.0,1.0
35588.0,20000.0,0.0,13.0,5.0,1.0,911.0,1.0,48.0,2.0,2.0,5.0,1.0,0.0,0.0,7.0,25.55,2.0,0.0,9.0,39.0,776.0,9.74,21.0,713.0,9.46,1.78,29066.0,1111.0,1057.0,488.0,12598.0,27.7777777778,169.0,556.0,725.0,8.0,1.0
20574.0,8725.0,5.0,18.0,26.0,1.0,988.0,1.0,22.0,2.0,1.0,3.0,1.0,0.0,0.0,52.0,34.99,2.0,4693.0,10.0,58.0,867.0,11.55,6.0,322.0,13.37,2.36,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,39.4366197183,43.0,343.0,386.0,9.0,1.0
169522.0,75000.0,5.0,22.0,1.0,1.0,1159.0,0.0,27.0,1.0,4.0,0.0,0.0,1.0,994.0,10.0,35.99,1.0,624.0,12.0,0.0,789.0,11.54,20.0,801.0,11.9,2.26,2174.0,1589.0,67.0,1834.0,492.0,32.8947368421,1212.0,2172.0,3384.0,31.0,1.0
55850.0,32000.0,24.0,19.0,23.0,4.0,1407.0,101.0,15.0,1.0,5.0,3.0,1.0,0.0,0.0,88.0,70.84,7.0,3639.0,12.0,35.0,1165.0,9.22,12.0,455.0,11.1,1.75,435.0,884.0,33.0,577.0,332.0,33.0578512397,316.0,650.0,966.0,11.0,0.0
115909.0,15000.0,0.0,17.0,49.0,1.0,1190.0,154.0,129.0,6.0,4.0,10.0,1.0,1.0,775.0,135.0,11.95,3.0,1367.0,10.0,40.0,1005.0,10.27,7.0,187.0,7.98,7.73,4039.0,5001.0,83.0,4723.0,2485.0,27.1689497717,113.0,1389.0,1502.0,58.0,1.0
6225354.0,800000.0,26.0,52.0,13.0,2.0,4226.0,15.0,3.0,1.0,1.0,3.0,0.0,0.0,0.0,295.0,399.0,7.0,2973.0,11.0,27.0,3564.0,11.19,44.0,1500.0,16.03,7.78,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,32.4411764706,11689.0,6531.0,18220.0,186.0,0.0
19372.0,15000.0,1.0,17.0,20.0,1.0,1299.0,14.0,5.0,1.0,1.0,10.0,0.0,1.0,592.0,36.0,41.2,3.0,351.0,9.0,27.0,1073.0,12.24,10.0,77.0,14.63,1.29,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,41.0714285714,173.0,205.0,378.0,1.0,1.0
118505.0,85000.0,0.0,24.0,5.0,1.0,644.0,1.0,62.0,4.0,3.0,0.0,1.0,0.0,0.0,34.0,29.99,1.0,1103.0,12.0,19.0,598.0,12.3,13.0,701.0,12.06,1.39,145649.0,468.0,2181.0,5914.0,510.0,31.1926605505,1023.0,791.0,1814.0,30.0,1.0
37502.0,25000.0,2.0,13.0,31.0,3.0,1321.0,23.0,20.0,8.0,1.0,3.0,0.0,1.0,335.0,53.0,650.0,6.0,3746.0,8.0,24.0,1139.0,11.48,8.0,177.0,11.06,1.5,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.519553072600004,78.0,477.0,555.0,16.0,0.0
53931.0,12500.0,0.0,41.0,38.0,2.0,1574.0,3.0,26.0,2.0,5.0,3.0,1.0,1.0,243.0,39.0,80.0,7.0,3481.0,7.0,33.0,1232.0,10.62,10.0,528.0,7.41,4.31,191.0,123.0,153.0,1859.0,136.0,28.0701754386,28.0,592.0,620.0,41.0,1.0
1016.0,50.0,0.0,16.0,9.0,1.0,932.0,0.0,294.0,7.0,5.0,8.0,1.0,1.0,477.0,1.0,6.99,6.0,373.0,7.0,19.0,878.0,9.86,9.0,285.0,8.48,20.32,1446.0,583.0,68.0,3292.0,789.0,0.0,13.0,27.0,40.0,1.0,1.0
20447.0,18500.0,0.0,11.0,6.0,1.0,964.0,5.0,4.0,1.0,3.0,5.0,0.0,1.0,1087.0,0.0,16.99,4.0,4534.0,8.0,40.0,846.0,13.74,12.0,793.0,12.3,1.11,1400.0,977.0,62.0,1533.0,529.0,0.0,149.0,130.0,279.0,19.0,1.0
30074.0,20000.0,0.0,36.0,19.0,1.0,1810.0,2.0,9.0,1.0,4.0,10.0,0.0,1.0,685.0,2.0,13.0,9.0,2243.0,11.0,59.0,1568.0,12.71,12.0,469.0,12.01,1.5,155.0,132.0,31.0,238.0,41.0,16.6666666667,143.0,216.0,359.0,107.0,1.0
108195.0,50000.0,2.0,13.0,33.0,3.0,1077.0,14.0,4.0,1.0,2.0,10.0,0.0,1.0,1324.0,81.0,64.6,9.0,3114.0,12.0,90.0,936.0,10.54,4.0,150.0,7.87,2.16,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,38.5915492958,700.0,1047.0,1747.0,9.0,0.0
28801.0,22000.0,5.0,45.0,42.0,1.0,1528.0,8.0,33.0,3.0,3.0,1.0,1.0,0.0,0.0,79.0,12.55,8.0,4592.0,8.0,36.0,1100.0,10.33,11.0,714.0,7.24,1.31,535.0,1833.0,72.0,1309.0,180.0,31.603773584899997,84.0,679.0,763.0,4.0,0.0
15253.0,14000.0,0.0,4.0,7.0,1.0,1386.0,10.0,15.0,1.0,1.0,0.0,1.0,1.0,731.0,1.0,29.15,1.0,647.0,14.0,14.0,1262.0,10.5,8.0,318.0,9.76,1.09,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,66.6666666667,38.0,78.0,116.0,5.0,0.0
27076.0,15000.0,1.0,12.0,19.0,1.0,1058.0,6.0,2.0,1.0,2.0,10.0,1.0,0.0,0.0,3.0,750.0,9.0,1953.0,11.0,66.0,847.0,12.36,17.0,676.0,12.4,1.81,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,14.2857142857,52.0,15.0,67.0,1.0,1.0
107662.0,10000.0,0.0,15.0,15.0,1.0,772.0,0.0,9.0,2.0,3.0,10.0,1.0,1.0,729.0,1.0,18.99,8.0,3618.0,12.0,121.0,666.0,10.15,74.0,3926.0,11.02,10.77,1786.0,465.0,12.0,611.0,456.0,32.8395061728,737.0,1412.0,2149.0,56.0,1.0
19511.0,19000.0,0.0,21.0,28.0,6.0,2702.0,10.0,11.0,4.0,1.0,10.0,1.0,0.0,0.0,25.0,37.93,6.0,4478.0,8.0,18.0,2457.0,10.73,11.0,636.0,11.02,1.03,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,33.5051546392,58.0,184.0,242.0,23.0,1.0
21444.0,10000.0,2.0,40.0,7.0,1.0,1276.0,5.0,56.0,1.0,3.0,3.0,0.0,0.0,0.0,12.0,39.99,7.0,853.0,9.0,177.0,991.0,9.57,7.0,198.0,10.37,2.14,2725.0,480.0,119.0,9807.0,11246.0,34.0909090909,72.0,438.0,510.0,9.0,1.0
72657.0,34000.0,0.0,39.0,12.0,1.0,1240.0,22.0,2.0,2.0,6.0,1.0,1.0,1.0,331.0,66.0,29.98,2.0,207.0,2.0,27.0,862.0,10.15,9.0,336.0,8.09,2.14,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,32.0930232558,250.0,1266.0,1516.0,84.0,1.0
458071.0,25000.0,9.0,41.0,26.0,1.0,722.0,1.0,27.0,2.0,4.0,1.0,1.0,1.0,1106.0,416.0,31.5,6.0,3139.0,9.0,28.0,475.0,7.36,14.0,560.0,10.14,18.32,4517.0,614.0,85.0,2366.0,28400.0,31.7699115044,4552.0,6065.0,10617.0,14.0,1.0
12060.0,12000.0,0.0,14.0,8.0,1.0,1995.0,0.0,2.0,1.0,3.0,3.0,1.0,0.0,0.0,8.0,29.2,3.0,2645.0,6.0,16.0,1796.0,12.42,11.0,320.0,6.97,1.01,27090.9858156028,1690.8857142857,298.5035971223,3940.9858156028004,4399.6086956521995,20.0,55.0,99.0,154.0,9.0,1.0
111889.0,50000.0,6.0,102.0,58.0,2.0,2814.0,2.0,154.0,9.0,6.0,10.0,1.0,1.0,1496.0,916.0,62.99,4.0,4164.0,6.0,28.0,2536.0,11.71,17.0,1314.0,11.67,2.24,2.0,1.0,298.5035971223,1.0,4399.6086956521995,30.622204148,42.0,643.0,685.0,6.0,1.0
